filename,Title,Artist,Year,Link,Copyright,Institution,Fag
ANSK07075.jpg,Hong Kong,Arnold's Coloured Geographical Pictures,1907,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1656855/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK04536.jpg,Sandberg III: Kain og Abel.,30 bibelske billeder for skolen og hjemmet,1870,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652080/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK11129.jpg,Stavnsbåndets løsning,Danske Kunstneres historiske Malerier i Gravuretryk til Skolebrug,1921,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659089/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Historie
ANSK05612.jpg,Bjergværk og stenbrud,Wilke's anskuelsesbilleder 3. udg.,1875,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1655799/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK04470.jpg,Samuel,Morgan,1888,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652355/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK04975.jpg,Elias og Baalspræsterne,"Biblische Bilder für Schule und Haus, altes Testament",1888,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1658877/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK09581.jpg,"Stork, vildand",Engleders Wandtafeln für den naturkundlichen Unterricht,1860,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1657812/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK08847.jpg,"Sæl, hvalros, søko m.v.",August Schumburg: Däggdjur,1879,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1656628/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK09282.jpg,Skoven - bagsidetekst,Det Nordiske Forlags Billeder af Dyrelivet ved T. Bang,1903,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1668803/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK05691.jpg,Marken,Schumacher og Cüppers,1870,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652336/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK13677.jpg,Tabel 78.,Læsetabeller,1818,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652716/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Indbyrdes Undervisning
ANSK12888.jpg,Nr. 21.,Ferdinand Mosers tegnetavler over planter,1892,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1653300/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Formning
ANSK10487.jpg,Spirogyra setiformis (en art alge),Botanische Wandtafeln,1874,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652114/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Botanik
ANSK15914.jpg,Bogbinderen s. 2.,Arbeitsstätten & Werkzeuge der wichtigsten Handwerker,1875,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669268/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Fysik
ANSK04338.jpg,Græske og romerske guddomme,"Bilderbuch für Kinder : enthaltend eine angenehme Sammlung von Thieren, Pflanzen, Blumen, Früchten, Mineralien, Trachten und allerhand andern unterrichtenden Gegenständen aus dem Reiche der Natur, der Künste und Wissenschaften",1805,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object2299257/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Børnebøger
ANSK09231.jpg,Europæisk bison,"Schröder und Kull, Biologische Wandtafeln zur Tierkunde",1907,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1660147/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK09366.jpg,Småfugle - T.XL,Zoologie af: Wandtafeln für den naturgeschichtlichen Anschauungsunterricht,1889,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669909/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK10838.jpg,Pattedyr,Zoologiske billeder,1870,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1658823/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK06590.jpg,Unden titel,32 aardrijkskundige wandplaten ten gebriuke bij het onderwijs in de aardrijkskunde van Nederland,1930,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1655675/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK09536.jpg,"Spurv, stær, svale, ravn, krage",Engleders Wandtafeln für den naturkundlichen Unterricht,1860,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1653880/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK09540.jpg,Struds,Engleders Wandtafeln für den naturkundlichen Unterricht,1860,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1653829/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK06377.jpg,Ræv og and,Bilder für den Anschaungs-Unterricht aus den Hey-Speckterschen Fabeln,1880,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1655321/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK05302.jpg,Lignelsen om de 10 jomfruer,Religious Tract Society,1870,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1657920/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK07456.jpg,Australier,Rassenbilder zum Gebrauch beim geographiscen Unterricht herausgegeben von Alfred Kirschhoff,1870,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654156/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK16265.jpg,Militærudstyr,Bilder zum Anschauungsunterricht für die Jugend,1867,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669309/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK04589.jpg,Sandberg XXIX: Opstandelsen. Dublet.,30 bibelske billeder for skolen og hjemmet,1870,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652717/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK14139.jpg,XXII.,Marie Rosings Håndarbejdstegninger,1883,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654849/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Håndarbejde
ANSK05878.jpg,Tørvemose,Danske Iagttagelsesbilleder,1903,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1668736/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK06885.jpg,Ørken,Hölzel's Geografische Charakter-Bilder,1890,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659402/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK07129.jpg,Norderney,Geographischen Typenbilder,1907,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1668937/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK08496.jpg,Fisk. Blødfinnede fisk,Dybdahls Zoologiske Plancher,1881,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1656609/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK09728.jpg,"Ris, hirse og majs (dublet)",Planteriget,1879,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654936/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Botanik
ANSK08220.jpg,Keglenæb,"Schuberts Naturgeschichte des Tier-, Pflanzen- u. Mineralreichs. 2 Teil",1878,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659708/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK08045.jpg,Billeder fra hollandske landskaber; 16,Hollandske landskaber,1901,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1657986/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK13054.jpg,Haandtegninger,Theo Berg: Haandtegninger. Botanik.,1852,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1657809/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Formning
ANSK09380.jpg,Aborre og karpe - T.LIV,Zoologie af: Wandtafeln für den naturgeschichtlichen Anschauungsunterricht,1889,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669895/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK05925.jpg,Vinter,T.H. Lund,1879,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659590/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK10346.jpg,Ranunkel,Neue Wandtafeln für den Unterricht in der Naturgeschichte,1909,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654480/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Botanik
ANSK05729.jpg,Finke og svale,Lummel,1841,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652859/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK05266.jpg,1. trosartikel I,Ukendt,1911,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1658208/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK05210.jpg,Den rige mand og Lazarus,Les Paraboles,1908,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659957/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK05777.jpg,Hede,Lummel,1841,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652641/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK11978.jpg,Kejser Frederik IIs hof ved Palermo,Ukendt,1920,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1668820/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Historie
ANSK07548.jpg,Tropisk landskab,Sydamerikansk billedsamling,1865,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659061/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK10435.jpg,"Hårmos, variant 1.",Wandtafeln zur Pflanzenkunde,1905,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1670363/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Botanik
ANSK09783.jpg,Insektbestøvning,Botaniske vægtavler ved Eugen Warming og Vilhelm Balslev,1902,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659982/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Botanik
ANSK04380.jpg,Bemærkelsesværdige bjerge,"Bilderbuch für Kinder : enthaltend eine angenehme Sammlung von Thieren, Pflanzen, Blumen, Früchten, Mineralien, Trachten und allerhand andern unterrichtenden Gegenständen aus dem Reiche der Natur, der Künste und Wissenschaften",1808,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object2299279/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Børnebøger
ANSK16065.jpg,Enkens søn fra Nain,Bilder zum Anschauungsunterricht für die Jugend,1879,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669342/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK11976.jpg,Verden efter Cl. Ptolemæus,Henrici Kiepert Formae Orbis Antiqui,1911,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652610/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Historie
ANSK05573.jpg,"Nat og dag, variant.",Reimer og Wilke 1. udg.,1837,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669791/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Døvstumme undervisning
ANSK13057.jpg,Haandtegninger,Theo Berg: Haandtegninger. Botanik.,1852,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654713/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Formning
ANSK09289.jpg,Søen - Variant,Det Nordiske Forlags Billeder af Dyrelivet ved T. Bang,1903,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652395/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK05976.jpg,Billeder fra Nordsjælland,Danske billeder,1863,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654898/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK06309.jpg,Findefugl,Sechszehn Märchenbilder,1879,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1657159/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK05483.jpg,Eliezer og Rebekka,Tryde & Wissing,1866,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652656/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK04807.jpg,Jakob velsigner Josefs søner,Nelson's Bible Wall-Pictures,1904,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669493/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK04668.jpg,Preuschen 3: Samaria fra vest,Dr. Preuschen Palästinabilder,1911,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1656670/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK07064.jpg,Tysk Sydøstafrika,Deutschlands Kolonien,1905,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654427/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK04485.jpg,Uddrivelsen af Paradis,Stacey,1888,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654792/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK12862.jpg,Lilje og anden blomst,"Grønvalds Fortegninger efter Blade, Blomster og Frugter. Særlig for Pigeskoler.",1879,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1655902/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Formning
ANSK16214.jpg,Stalden,Bilder für die sinnliche Anschauung / Diagrams for elementary instruction,1860,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669808/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK10384.jpg,Ager-padderokke,Neue Wandtafeln für den Unterricht in der Naturgeschichte,1909,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652360/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Botanik
ANSK09305.jpg,Oksekranium og tandsæt,Ruprechts Wand-Atlas,1870,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1656260/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK09200.jpg,Flodkrebs,"Schröder und Kull, Biologische Wandtafeln zur Tierkunde",1907,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1653319/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK07454.jpg,Kineser,Rassenbilder zum Gebrauch beim geographiscen Unterricht herausgegeben von Alfred Kirschhoff,1870,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654932/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK08736.jpg,Brilleslange,Meinholds Wanderbilder für den Unterricht in der Zoologie,1910,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652551/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK04865.jpg,Den bodfærdige synderinde.,Reukauf-Schmauk Neue biblische Wandbilder,1908,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1668794/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK06413.jpg,Ulven og de syv gedekid,Meinholds Märchenbilder für Schule und Haus,1912,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659867/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK09229.jpg,Lama - bagsidetekst,"Schröder und Kull, Biologische Wandtafeln zur Tierkunde",1907,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1668836/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK09649.jpg,Puppestadiet hos bierne,Ev. Lacher'sche bienen-tafeln,1905,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object2277178/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK04444.jpg,Maleriske udsigter over Rhinen,"Bilderbuch für Kinder : enthaltend eine angenehme Sammlung von Thieren, Pflanzen, Blumen, Früchten, Mineralien, Trachten und allerhand andern unterrichtenden Gegenständen aus dem Reiche der Natur, der Künste und Wissenschaften",1816,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object2299358/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Børnebøger
ANSK06327.jpg,Fra træ til stol,"Georgens, Neuer Kindergarten. Erzählen und Bildbetrachten",1915,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1655157/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK09545.jpg,"Gedde, karpe, aborre",Engleders Wandtafeln für den naturkundlichen Unterricht,1860,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1656707/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK08194.jpg,"Schreiber, pattedyr XX: Drøvtyggere.","Schuberts Naturgeschichte des Tier-, Pflanzen- u. Mineralreichs. 1 Teil",1877,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1656401/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK12385.jpg,Skomager,Meinholds håndværkerbilleder,1904,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1660122/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Fysik
ANSK10857.jpg,Grævling,Joseph Scholz Mainz: Dieren,1880,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654658/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK13594.jpg,Tabel 106.,Regnetabeller.,1818,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654575/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Indbyrdes Undervisning
ANSK05265.jpg,Afslutning på de ti bud,Ukendt,1911,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1656554/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK08934.jpg,Januar,Foreningen til dyrenes beskyttelse,1934,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654230/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK10374.jpg,"Salvie, variant 1",Neue Wandtafeln für den Unterricht in der Naturgeschichte,1909,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1658788/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Botanik
ANSK04655.jpg,Sandberg VI: Bjergprædikenen,Schreiber's Kolorierte Wandbilder zum Unterricht in der bibl. Geschichte,1875,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1653566/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK12813.jpg,Umbelliferæ (Sanicula),Kleins studie i frihandsteckning,1863,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652776/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Formning
ANSK06045.jpg,Egern,Danske billeder,1892,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1653810/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK07728.jpg,Minedrift,Ukendt,1936,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1657727/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK16017.jpg,Tysk bosættelse i Amerika,Bilder zum Anschauungsunterricht für die Jugend. 3. Teil,1891,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669429/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK06074.jpg,Saltvandsfisk,Danske billeder,1892,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1656991/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK12232.jpg,Brunkulsleje,Fadrus teknologiske billeder,1923,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1658439/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Fysik
ANSK08526.jpg,Hund: variant,Lehmann-Leutemann,1882,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1656214/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK11118.jpg,Kong Christian II i fængslet i Sønderborg,Danske Kunstneres historiske Malerier i Gravuretryk til Skolebrug,1921,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1660675/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Historie
ANSK10871.jpg,Uffe hin Spage,Danmarks Historie i Billeder,1898,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1658278/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Historie
ANSK09288.jpg,Søen,Det Nordiske Forlags Billeder af Dyrelivet ved T. Bang,1903,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1658718/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK06518.jpg,Hund og kat,Schreepstra & Walstras billeder,1910,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1656805/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK06315.jpg,Stjernedalerne,Sechszehn Märchenbilder,1879,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1658071/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK06258.jpg,"Skære, bide og brække",Reimer og Wilke 5. udgave,1863,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1660279/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Døvstumme undervisning
ANSK04665.jpg,Sandberg XV: Opstandelsen,Schreiber's Kolorierte Wandbilder zum Unterricht in der bibl. Geschichte,1875,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1653930/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK09778.jpg,Bøg og eg,Botaniske vægtavler ved Eugen Warming og Vilhelm Balslev,1902,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1655773/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Botanik
ANSK05532.jpg,Nathan hos David,Ukendt,1938,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659357/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK15916.jpg,Skrædderen,Arbeitsstätten & Werkzeuge der wichtigsten Handwerker,1875,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669270/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Fysik
ANSK16181.jpg,Bagside,Bilder zum Anschauungsunterricht für die Jugend teil 7.,1879,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669145/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anatomi
ANSK16165.jpg,Tavle VI. Hånd- og fodknogler,Bilder zum Anschauungsunterricht für die Jugend teil 7.,1879,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669129/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anatomi
ANSK05772.jpg,Gavmildhed,Lummel,1841,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1658164/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK07983.jpg,Kort 8,Entworfen und gezeichnet von C.F.Weiland,1837,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1660391/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK16263.jpg,Landbrugsredskaber 2.,Bilder zum Anschauungsunterricht für die Jugend,1867,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669307/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK09195.jpg,Spinder,"Schröder und Kull, Biologische Wandtafeln zur Tierkunde",1907,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1657576/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK11018.jpg,Thors kamp mod jætterne,Billeder til Norges historie ved Asbjørn Knutsen,1912,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1653663/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Historie
ANSK05587.jpg,Strygning og rulning,Reimer og Wilke 5. udg.,1863,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659109/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Døvstumme undervisning
ANSK12965.jpg,"Tab. 12. Tagkonstruktion, kirkespir.",Janniches tegnetavler,1900,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1670274/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Formning
ANSK09991.jpg,Svampetavle IV,Karlson & Richters svampetavler,1936,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669703/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Botanik
ANSK12795.jpg,Grif,Store Contourer,1863,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1657611/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Formning
ANSK14032.jpg,J.S. Bach,Werkmeister kunstforlags komponistportrætter,Ukendt,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1656317/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Musik
ANSK09948.jpg,Blomstens bygning III,V. A. Poulsens Botaniske Vægtavler,1879,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1655655/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Botanik
ANSK04977.jpg,Skriften på væggen,"Biblische Bilder für Schule und Haus, altes Testament",1888,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1655604/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK05934.jpg,På stranden,Chr. Nielsen,1904,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659796/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK08558.jpg,Løve og løvinde,Lehmann-Leutemann: Zoologiske tavler,1890,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654508/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
